epoch,step,ce_adv,align_loss,sae_recon_loss,sae_fvu,sae_dead_frac,clean_acc,adv_acc,total_loss,lr,timestamp
8,100,1.4549938121644577,8.148852862402714e-06,0.0001453308709597418,0.02431038385349335,0.9856754718440595,0.7505414603960396,0.44500309405940597,1.455001966788037,0.010000000000000007,1784325298.6562634
8,200,1.4490747155241706,8.13661541650984e-06,0.0001451333013736175,0.024574944879211004,0.9857390294620647,0.7533815298507462,0.44873289800995025,1.4490828543753174,0.010000000000000005,1784325389.531564
8,300,1.4557472257519086,8.162278987716654e-06,0.00014435052814656726,0.024562264195460815,0.9857441341362126,0.7501038205980066,0.44668812292358806,1.4557553890139558,0.009999999999999933,1784325480.4444125
9,0,1.3478120565414429,7.004005055932794e-06,0.00013762405433226377,0.024257712066173553,0.98583984375,0.7734375,0.421875,1.3478190898895264,0.01,1784325555.1521244
9,100,1.4271968910009554,7.626852317963033e-06,0.0001403746412119524,0.02580910531969944,0.9857673267326733,0.7622988861386139,0.46086014851485146,1.4272045192151968,0.010000000000000007,1784325645.489436
9,200,1.431282010244493,7.562506306751843e-06,0.00014026961329888867,0.026102692055613247,0.985732956312189,0.7596781716417911,0.4560012437810945,1.4312895744001095,0.010000000000000005,1784325735.6071868
9,300,1.43247473556734,7.526093128923771e-06,0.000139670811134833,0.026284910992183955,0.9857238566756644,0.7580980066445183,0.45587624584717606,1.4324822643666568,0.009999999999999933,1784325825.5697944
10,0,1.528144121170044,7.728000127826817e-06,0.0001376647560391575,0.02736489474773407,0.98583984375,0.734375,0.46875,1.5281518697738647,0.01,1784325907.0384474
10,100,1.4048560397459728,6.937509502983297e-06,0.00013510618297761252,0.02704053589760667,0.985793916305693,0.7662438118811881,0.46410891089108913,1.4048629715891168,0.010000000000000007,1784325997.7216744
10,200,1.4065501031590932,6.92868502822543e-06,0.0001354395227729162,0.027329087396388622,0.9857803268812189,0.7666355721393034,0.46276430348258707,1.406557029752589,0.010000000000000005,1784326087.9549103
10,300,1.4087980090581698,6.935868400568781e-06,0.00013517628769441339,0.027533751315254706,0.9857790113683554,0.767156353820598,0.4615604235880399,1.4088049437912595,0.009999999999999933,1784326177.8005931
11,0,1.428218126296997,7.117538643797161e-06,0.0001308450155192986,0.02796725183725357,0.98583984375,0.7421875,0.4453125,1.4282252788543701,0.01,1784326251.6213918
11,100,1.3808225546732988,6.72409161401591e-06,0.00013264860611496548,0.02795442652953143,0.9857310682240099,0.776144801980198,0.4754022277227723,1.3808292835065634,0.010000000000000007,1784326341.4493403
11,200,1.3895209404959608,6.587660010240623e-06,0.00013212585721549517,0.028092449086148347,0.9857402440920398,0.7718439054726368,0.47018812189054726,1.3895275296263434,0.010000000000000005,1784326431.3612745
11,300,1.3941224924353666,6.530081128611742e-06,0.0001317519638292875,0.028382626860294233,0.9857587339078073,0.7714129983388704,0.4688019102990033,1.3941290243915545,0.009999999999999933,1784326521.35108
12,0,1.3759639263153076,6.841325557616074e-06,0.00013564940309152007,0.030820129439234734,0.98583984375,0.7578125,0.453125,1.375970721244812,0.01,1784326602.6559515
12,100,1.3677053451538086,6.329612357275086e-06,0.0001291902490175735,0.029124483779662907,0.9858060024752475,0.7751392326732673,0.47942450495049505,1.3677116726884748,0.010000000000000007,1784326693.1801493
12,200,1.3748475408079612,6.210596135739858e-06,0.0001290052223429941,0.02957805181246492,0.9857851854011194,0.7751476990049752,0.4782726990049751,1.3748537497733957,0.010000000000000005,1784326784.039617
12,300,1.3814755480154803,6.113161670209986e-06,0.0001282232035275555,0.02973657151517084,0.985796044435216,0.7731000830564784,0.47544642857142855,1.3814816609569562,0.009999999999999933,1784326874.3833733
13,0,1.3201804161071777,5.796748155262321e-06,0.0001221260172314942,0.029317891225218773,0.98583984375,0.7890625,0.5234375,1.3201862573623657,0.01,1784326948.5814505
13,100,1.3567293433859797,5.85520618385837e-06,0.00012555972295225424,0.03060633196762883,0.9857794129022277,0.7780785891089109,0.4822091584158416,1.3567352058863875,0.010000000000000007,1784327038.7662344
13,200,1.3550751363460105,5.7391376341811835e-06,0.00012609075035393673,0.030999547991883102,0.9857730391013682,0.7828435945273632,0.48247046019900497,1.3550808767774212,0.010000000000000005,1784327129.055956
13,300,1.3614408478784403,5.721195762617509e-06,0.00012585473523117087,0.031198668859874292,0.9857417008409468,0.7821324750830565,0.48167566445182725,1.3614465683401622,0.009999999999999933,1784327219.3764496
14,0,1.4373172521591187,5.319989213603549e-06,0.000120168762805406,0.03010926954448223,0.98583984375,0.7421875,0.4140625,1.4373226165771484,0.01,1784327301.11646
14,100,1.3392787321959392,5.460830483444975e-06,0.00012337280371650536,0.032343124804815444,0.9856778890779703,0.7899907178217822,0.48878403465346537,1.3392841933977486,0.010000000000000007,1784327391.2976804
14,200,1.3451419932332205,5.477171972547038e-06,0.00012254801086371357,0.032582140838106476,0.9856491468439055,0.7877798507462687,0.48915578358208955,1.3451474697435672,0.010000000000000005,1784327481.6168935
14,300,1.3502786254565977,5.400114486688122e-06,0.00012205634295145217,0.03280057969110155,0.9856208471760798,0.7859478820598007,0.48562084717607973,1.350284025518601,0.009999999999999933,1784327571.964974
15,0,1.3408551216125488,5.4201427701627836e-06,0.00012284965487197042,0.03515467792749405,0.985595703125,0.8046875,0.4609375,1.3408604860305786,0.001,1784327646.5604649
15,100,1.2919965179839936,4.986118175012133e-06,0.00010956959677329932,0.03056725830134779,0.9855642790841584,0.8007425742574258,0.5077351485148515,1.2920015023486449,0.0010000000000000007,1784327736.8547695
15,200,1.2866931590274793,4.984990125162925e-06,0.00010863668531462068,0.03054498916315795,0.9855920592350746,0.8051539179104478,0.5118159203980099,1.2866981415013177,0.0010000000000000007,1784327827.250952
15,300,1.2779861744060073,4.944313378923668e-06,0.00010823851849739145,0.030406556683174796,0.9855908365344684,0.8063745847176079,0.5141974667774086,1.2779911186211925,0.0010000000000000007,1784327917.6015406
16,0,1.23807692527771,4.872631052421639e-06,0.00010625875438563526,0.028654679656028748,0.985595703125,0.8359375,0.515625,1.2380818128585815,0.001,1784327999.3171163
16,100,1.2459597021046251,4.846645438057281e-06,0.0001062636056483843,0.03004378768255805,0.9855715307858911,0.8200804455445545,0.5260674504950495,1.245964547195057,0.0010000000000000007,1784328090.0744958
16,200,1.2524776595148874,4.821252726138319e-06,0.00010649374454074878,0.029914922752783665,0.9855701958955224,0.8180192786069652,0.5219216417910447,1.252482478891439,0.0010000000000000007,1784328181.042601
16,300,1.252358238562397,4.809068294258075e-06,0.00010644018708455974,0.029875287489093023,0.985572992369186,0.8181582225913622,0.5211274916943521,1.2523630473304825,0.0010000000000000007,1784328271.667437
17,0,1.1672528982162476,4.6037030188017525e-06,0.00010054392623715103,0.029768535867333412,0.985595703125,0.84375,0.5703125,1.16725754737854,0.001,1784328346.0665016
17,100,1.2421755318594452,4.735690105584275e-06,0.00010626992233222037,0.03026748153537807,0.9855618618502475,0.8199257425742574,0.5252939356435643,1.2421802671829072,0.0010000000000000007,1784328436.5323641
17,200,1.2412727003666892,4.7211331308352246e-06,0.00010590713149873744,0.030125575835135445,0.9855726251554726,0.8189521144278606,0.527285447761194,1.241277423071031,0.0010000000000000007,1784328527.0125055
17,300,1.2452182072737685,4.707790777498919e-06,0.00010570866837335651,0.030096470338116056,0.9855656924833887,0.8178467607973422,0.5263704318936877,1.245222916634772,0.0010000000000000007,1784328617.4439573
18,0,1.22282075881958,4.9887139539350756e-06,0.00010682710853870958,0.032603669911623,0.985595703125,0.8359375,0.546875,1.2228257656097412,0.001,1784328699.1818354
18,100,1.2236858641747201,4.658060095265466e-06,0.00010428054916377336,0.03023186086280511,0.9855908686571783,0.8271967821782178,0.5335705445544554,1.2236905263202025,0.0010000000000000007,1784328789.7927077
18,200,1.2361914097373166,4.653735864188668e-06,0.00010416582137704201,0.030237789678188107,0.9855665520055971,0.8234608208955224,0.5260805348258707,1.2361960654235005,0.0010000000000000007,1784328880.754374
18,300,1.2367353728443284,4.62357296786033e-06,0.00010403180597879866,0.030187024397657955,0.9855689368770764,0.8212987956810631,0.5261368355481728,1.2367399970558395,0.0010000000000000007,1784328971.3839238
19,0,1.1519877910614014,4.684321538661607e-06,0.00010626719449646771,0.0312509723007679,0.985595703125,0.859375,0.5703125,1.1519924402236938,0.001,1784329045.8036528
19,100,1.228644325001405,4.5579467703394375e-06,0.00010373914148370357,0.030182688284923535,0.9855666963180693,0.8250309405940595,0.528697400990099,1.2286488868222378,0.0010000000000000007,1784329136.2480636
19,200,1.2312535812605674,4.57601994237133e-06,0.00010363356169314351,0.030233115606491837,0.9855665520055971,0.824277052238806,0.527518656716418,1.2312581568808105,0.0010000000000000007,1784329226.7407126
19,300,1.230695358938553,4.572056689107664e-06,0.00010336646601806032,0.030143324588966923,0.9855665035818106,0.8244912790697675,0.5281353820598007,1.2306999296841035,0.0010000000000000007,1784329317.2075365
20,0,1.198488712310791,4.127014562982367e-06,0.00010190962348133326,0.0316275954246521,0.985595703125,0.7734375,0.5625,1.1984928846359253,0.001,1784329399.0176992
20,100,1.211812152720914,4.494699142284871e-06,0.0001030312565075796,0.030310709656465172,0.985573948019802,0.8271194306930693,0.538753094059406,1.2118166460849271,0.0010000000000000007,1784329489.6082075
20,200,1.2228404336900853,4.497053792259415e-06,0.00010272522155190841,0.030100243583099165,0.9855701958955224,0.8254042288557214,0.5328824626865671,1.22284493043055,0.0010000000000000007,1784329580.5112984
20,300,1.2257546538926438,4.48577440958942e-06,0.00010225943049324671,0.030126579136794982,0.9855713701723422,0.8251920681063123,0.5305751661129569,1.2257591383005693,0.0010000000000000007,1784329671.0693138
21,0,1.2522180080413818,4.808721769222757e-06,0.00010526444384595379,0.030218835920095444,0.985595703125,0.8125,0.5078125,1.2522227764129639,0.001,1784329745.4359481
21,100,1.2245010361813082,4.4948874887322205e-06,0.00010173153418916195,0.030324573287426836,0.9855763652537128,0.823019801980198,0.5272277227722773,1.2245055295453213,0.0010000000000000007,1784329835.8139544
21,200,1.2201803329572156,4.4362222018013266e-06,0.0001013554739884555,0.03016479091894864,0.9855811275652985,0.8232276119402985,0.5328047263681592,1.220184769796495,0.0010000000000000007,1784329926.200689
21,300,1.2230096403942552,4.419730190311747e-06,0.0001011379543439318,0.030146408826112747,0.9855778589597176,0.8208575581395349,0.5329630398671097,1.2230140592568737,0.0010000000000000007,1784330016.536139
22,0,1.201150894165039,4.569361863104859e-06,0.00010393549018772319,0.028875963762402534,0.985595703125,0.8515625,0.5,1.201155424118042,0.001,1784330098.2967901
22,100,1.2254307458896447,4.375987213513714e-06,0.00010090610727040779,0.029883786335144893,0.9855715307858911,0.8217048267326733,0.5316367574257426,1.2254351259458183,0.0010000000000000007,1784330188.8478043
22,200,1.2207258026398236,4.3886898820075195e-06,0.0001006531077729589,0.030273404037255553,0.9855726251554726,0.8247046019900498,0.5335043532338308,1.2207301902533763,0.0010000000000000007,1784330279.8104599
22,300,1.2161298817970427,4.3616091232650926e-06,0.00010033603663346653,0.030252876954518282,0.985562448089701,0.8264119601328903,0.5349096760797342,1.2161342406589724,0.0010000000000000007,1784330370.5150223
23,0,1.2510240077972412,4.1402672650292516e-06,9.97129682218656e-05,0.0305640809237957,0.9853515625,0.828125,0.5703125,1.2510281801223755,0.001,1784330445.0089335
23,100,1.2010597557124525,4.2950889047181655e-06,0.0001002713483337562,0.03038537714372177,0.9855449412128713,0.8295173267326733,0.5425433168316832,1.2010640525581813,0.0010000000000000007,1784330535.4820178
23,200,1.207485627772203,4.312007499109639e-06,9.96259947186359e-05,0.030238692440203767,0.9855495471859452,0.8267646144278606,0.537235696517413,1.2074899379886799,0.0010000000000000007,1784330625.9882507
23,300,1.20845621487627,4.311169206563964e-06,9.926936940264507e-05,0.03023911927180037,0.9855575814991694,0.8287998338870431,0.535999792358804,1.2084605244307027,0.0010000000000000007,1784330716.3999085
24,0,1.2630722522735596,4.634237029677024e-06,9.91847482509911e-05,0.032445114105939865,0.9853515625,0.859375,0.53125,1.263076901435852,0.001,1784330797.98292
24,100,1.2160638653405822,4.285287559468998e-06,9.84604011686279e-05,0.030485303002861466,0.9855811997215347,0.8239480198019802,0.5324876237623762,1.216068148612976,0.0010000000000000007,1784330888.3466582
24,200,1.214093620504313,4.249559236570656e-06,9.82894278024277e-05,0.030532687346437083,0.9855701958955224,0.8227611940298507,0.5340485074626866,1.2140978696334421,0.0010000000000000007,1784330978.8069916
24,300,1.2071165965245017,4.255226230515385e-06,9.827746159688685e-05,0.03049589923128139,0.9855583925975914,0.8274242109634552,0.5363631644518272,1.2071208520189076,0.0010000000000000007,1784331069.2814133
25,0,1.110569715499878,4.25247799284989e-06,0.00010005481453845277,0.03016255609691143,0.985595703125,0.8671875,0.5703125,1.1105740070343018,0.0001,1784331143.9518743
25,100,1.198919141646659,4.1689453799263715e-06,9.733956042933048e-05,0.030308773796452155,0.9855473584467822,0.8336169554455446,0.539371905940594,1.1989233086604882,9.999999999999995e-05,1784331234.7232294
25,200,1.196190936944971,4.181750187148173e-06,9.729693708472205e-05,0.030480444236700214,0.9855410447761194,0.8336442786069652,0.5427549751243781,1.1961951208351858,9.999999999999967e-05,1784331325.6165838
25,300,1.1917447677482402,4.163224811873985e-06,9.71442556128206e-05,0.030284669621541256,0.9855340596449336,0.8335755813953488,0.5437603820598007,1.1917489315584253,9.999999999999958e-05,1784331416.2003868
26,0,1.1178336143493652,4.49560957349604e-06,9.680763469077647e-05,0.029609471559524536,0.985595703125,0.875,0.578125,1.1178381443023682,0.0001,1784331497.7695918
26,100,1.1738888426582412,4.1784404528347165e-06,9.710984987478777e-05,0.030482734654947084,0.9855376895111386,0.8398824257425742,0.5481899752475248,1.1738930238355505,9.999999999999995e-05,1784331588.4814377
26,200,1.1844663931362664,4.165465310081652e-06,9.692744643685747e-05,0.030263377501819264,0.9855009619869403,0.837880907960199,0.5432213930348259,1.1844705598271308,9.999999999999967e-05,1784331679.6783783
26,300,1.1887631719294576,4.161612739313641e-06,9.68259931646405e-05,0.030236839548842456,0.9855016157080565,0.8349512043189369,0.5431115033222591,1.1887673357396427,9.999999999999958e-05,1784331770.6272638
27,0,1.209547996520996,4.217616606183583e-06,9.872122609522194e-05,0.028936568647623062,0.985595703125,0.8828125,0.5703125,1.2095521688461304,0.0001,1784331845.1630695
27,100,1.1876759895003668,4.087376165704999e-06,9.6542750284108e-05,0.030252910670962665,0.9854941793007426,0.8331528465346535,0.5466429455445545,1.1876800803854914,9.999999999999995e-05,1784331935.9738245
27,200,1.1821300067118745,4.11695197129378e-06,9.634774837808554e-05,0.03024977906166914,0.9854912449471394,0.8356265547263682,0.5494014303482587,1.1821341250666337,9.999999999999967e-05,1784332027.056056
27,300,1.1857214631432316,4.1394114388242206e-06,9.627020055353889e-05,0.030158790335851254,0.9854886381333057,0.8339908637873754,0.5483544435215947,1.1857256035868116,9.999999999999958e-05,1784332117.5230398
28,0,1.1332453489303589,3.662047902253107e-06,9.34527997742407e-05,0.02948004938662052,0.9853515625,0.8515625,0.625,1.133249044418335,0.0001,1784332198.9207428
28,100,1.1879414986855914,4.106042058650712e-06,9.59302475652888e-05,0.030126548676502586,0.9854458346225248,0.8295946782178217,0.5452506188118812,1.1879456043243408,9.999999999999995e-05,1784332289.091012
28,200,1.1903960737422925,4.1522725532377985e-06,9.591490310756953e-05,0.03002101679642995,0.9854475182680348,0.8316620024875622,0.542988184079602,1.1904002261992117,9.999999999999967e-05,1784332379.46804
28,300,1.185560858130851,4.1548569756545525e-06,9.600688011827955e-05,0.030011264792955992,0.9854432166216778,0.834328280730897,0.545265780730897,1.185565014020153,9.999999999999958e-05,1784332469.8547406
29,0,1.2069015502929688,3.911716703441925e-06,9.893546666717157e-05,0.03084774687886238,0.9853515625,0.796875,0.546875,1.206905484199524,0.0001,1784332544.265026
29,100,1.1849250710836732,4.094028232466011e-06,9.58864862821987e-05,0.03005107667407777,0.9855642790841584,0.8323793316831684,0.5442450495049505,1.1849291666899577,9.999999999999995e-05,1784332634.671158
29,200,1.18132560763193,4.133553818575991e-06,9.596092759374418e-05,0.030010572945078213,0.9855398301461443,0.8359375,0.5440764925373134,1.1813297437791208,9.999999999999967e-05,1784332725.1342149
29,300,1.185028620336539,4.135617663725794e-06,9.593779074304282e-05,0.029999341122632802,0.9855462261212624,0.83562603820598,0.5434489202657807,1.1850327574137438,9.999999999999958e-05,1784332815.6707687
