epoch,step,ce_clean,clean_acc,adv_acc,total_loss,lr,timestamp
6,100,0.5030730048028549,0.8265006188118812,0.8265006188118812,0.5030730048028549,0.0999999999999998,1784202878.5633738
6,200,0.5114733424056229,0.8248600746268657,0.8248600746268657,0.5114733424056229,0.10000000000000007,1784202892.1918433
6,300,0.5149063027380313,0.8233492524916943,0.8233492524916943,0.5149063027380313,0.10000000000000052,1784202905.8204272
7,0,0.5456602573394775,0.7890625,0.7890625,0.5456602573394775,0.1,1784202917.266513
7,100,0.47625271843211486,0.8353960396039604,0.8353960396039604,0.47625271843211486,0.0999999999999998,1784202930.895105
7,200,0.4771262819494181,0.8344605099502488,0.8344605099502488,0.4771262819494181,0.10000000000000007,1784202944.516922
7,300,0.4854361578277575,0.832874792358804,0.832874792358804,0.4854361578277575,0.10000000000000052,1784202958.1294436
8,0,0.437113881111145,0.8515625,0.8515625,0.437113881111145,0.1,1784202969.5192635
8,100,0.45510194502254525,0.8461478960396039,0.8461478960396039,0.45510194502254525,0.0999999999999998,1784202983.1495852
8,200,0.4548632807992584,0.8450715174129353,0.8450715174129353,0.4548632807992584,0.10000000000000007,1784202996.8008494
8,300,0.45932429325937035,0.842530107973422,0.842530107973422,0.45932429325937035,0.10000000000000052,1784203010.4482872
9,0,0.3820020854473114,0.8515625,0.8515625,0.3820020854473114,0.1,1784203021.9021134
9,100,0.4431945976644459,0.8458384900990099,0.8458384900990099,0.4431945976644459,0.0999999999999998,1784203035.5723433
9,200,0.4454388470198978,0.8463541666666666,0.8463541666666666,0.4454388470198978,0.10000000000000007,1784203049.1934538
9,300,0.4508960142088095,0.8457225913621262,0.8457225913621262,0.4508960142088095,0.10000000000000052,1784203062.8052976
10,0,0.5668473243713379,0.8359375,0.8359375,0.5668473243713379,0.1,1784203080.592885
10,100,0.4255886601634545,0.8553527227722773,0.8553527227722773,0.4255886601634545,0.0999999999999998,1784203094.2162092
10,200,0.42508017431147654,0.8544387437810945,0.8544387437810945,0.42508017431147654,0.10000000000000007,1784203107.8440847
10,300,0.43018985591655556,0.8528862126245847,0.8528862126245847,0.43018985591655556,0.10000000000000052,1784203121.45959
11,0,0.3713876008987427,0.8671875,0.8671875,0.3713876008987427,0.1,1784203132.8422635
11,100,0.41961122562389563,0.8556621287128713,0.8556621287128713,0.41961122562389563,0.0999999999999998,1784203146.455447
11,200,0.4175027890584955,0.8565764925373134,0.8565764925373134,0.4175027890584955,0.10000000000000007,1784203160.0738454
11,300,0.42120430819021903,0.854780938538206,0.854780938538206,0.42120430819021903,0.10000000000000052,1784203173.6908813
12,0,0.363676518201828,0.8984375,0.8984375,0.363676518201828,0.1,1784203185.055806
12,100,0.40248172560540757,0.8621596534653465,0.8621596534653465,0.40248172560540757,0.0999999999999998,1784203198.681731
12,200,0.40717800183972314,0.8596470771144279,0.8596470771144279,0.40717800183972314,0.10000000000000007,1784203212.308255
12,300,0.408786540461141,0.8590894933554817,0.8590894933554817,0.408786540461141,0.10000000000000052,1784203225.928262
13,0,0.4048904776573181,0.875,0.875,0.4048904776573181,0.1,1784203237.3049278
13,100,0.4022046144645993,0.8616955445544554,0.8616955445544554,0.4022046144645993,0.0999999999999998,1784203250.9397852
13,200,0.41135788794180644,0.8596470771144279,0.8596470771144279,0.41135788794180644,0.10000000000000007,1784203264.590415
13,300,0.4089908412722654,0.8604651162790697,0.8604651162790697,0.4089908412722654,0.10000000000000052,1784203278.2863014
14,0,0.38187283277511597,0.8515625,0.8515625,0.38187283277511597,0.1,1784203289.7555115
14,100,0.39885340837558897,0.8639387376237624,0.8639387376237624,0.39885340837558897,0.0999999999999998,1784203303.4066153
14,200,0.3945908387798575,0.8640780472636815,0.8640780472636815,0.3945908387798575,0.10000000000000007,1784203317.0578716
14,300,0.39186914775062637,0.8665386212624585,0.8665386212624585,0.39186914775062637,0.10000000000000052,1784203330.7591543
15,0,0.31443995237350464,0.8671875,0.8671875,0.31443995237350464,0.1,1784203348.5270276
15,100,0.3805169514795341,0.8695853960396039,0.8695853960396039,0.3805169514795341,0.0999999999999998,1784203362.2002504
15,200,0.3886520394045322,0.8674207089552238,0.8674207089552238,0.3886520394045322,0.10000000000000007,1784203375.8308554
15,300,0.3910224472862541,0.866045473421927,0.866045473421927,0.3910224472862541,0.10000000000000052,1784203389.5192413
16,0,0.314135879278183,0.9140625,0.9140625,0.314135879278183,0.1,1784203400.9539626
16,100,0.38786190644939345,0.8709777227722773,0.8709777227722773,0.38786190644939345,0.0999999999999998,1784203414.6267295
16,200,0.3834382253351496,0.8707245024875622,0.8707245024875622,0.3834382253351496,0.10000000000000007,1784203428.288757
16,300,0.38680254348686766,0.8690822259136213,0.8690822259136213,0.38680254348686766,0.10000000000000052,1784203441.942822
17,0,0.400749146938324,0.875,0.875,0.400749146938324,0.1,1784203453.3503544
17,100,0.3463685981707998,0.8790222772277227,0.8790222772277227,0.3463685981707998,0.0999999999999998,1784203466.9802465
17,200,0.3659653932745777,0.8736396144278606,0.8736396144278606,0.3659653932745777,0.10000000000000007,1784203480.6207018
17,300,0.3720066792941173,0.8713403239202658,0.8713403239202658,0.3720066792941173,0.10000000000000052,1784203494.2414174
18,0,0.48742371797561646,0.8359375,0.8359375,0.48742371797561646,0.1,1784203505.633753
18,100,0.3601555363966687,0.8756188118811881,0.8756188118811881,0.3601555363966687,0.0999999999999998,1784203519.267644
18,200,0.36615902823002183,0.8743003731343284,0.8743003731343284,0.36615902823002183,0.10000000000000007,1784203532.8991885
18,300,0.36899641072037215,0.8728976328903655,0.8728976328903655,0.36899641072037215,0.10000000000000052,1784203546.504819
19,0,0.31325897574424744,0.890625,0.890625,0.31325897574424744,0.1,1784203557.8802934
19,100,0.3598773101768871,0.8760829207920792,0.8760829207920792,0.3598773101768871,0.0999999999999998,1784203571.4945567
19,200,0.3647252989942162,0.8756996268656716,0.8756996268656716,0.3647252989942162,0.10000000000000007,1784203585.1091208
19,300,0.36041722369946516,0.8768947259136213,0.8768947259136213,0.36041722369946516,0.10000000000000052,1784203598.708908
20,0,0.3216482400894165,0.875,0.875,0.3216482400894165,0.1,1784203616.5628228
20,100,0.3424987204299115,0.8822710396039604,0.8822710396039604,0.3424987204299115,0.0999999999999998,1784203630.1652303
20,200,0.3562749571616377,0.8762049129353234,0.8762049129353234,0.3562749571616377,0.10000000000000007,1784203643.7879612
20,300,0.3587719201051516,0.8762977574750831,0.8762977574750831,0.3587719201051516,0.10000000000000052,1784203657.3840356
21,0,0.4244883358478546,0.8515625,0.8515625,0.4244883358478546,0.1,1784203668.7483125
21,100,0.3517794032203089,0.8810334158415841,0.8810334158415841,0.3517794032203089,0.0999999999999998,1784203682.358516
21,200,0.3562231884518666,0.8780705845771144,0.8780705845771144,0.3562231884518666,0.10000000000000007,1784203695.956136
21,300,0.35999945028873775,0.8771023671096345,0.8771023671096345,0.35999945028873775,0.10000000000000052,1784203709.5469863
22,0,0.3200298547744751,0.8984375,0.8984375,0.3200298547744751,0.1,1784203720.8975127
22,100,0.34893899344571744,0.8819616336633663,0.8819616336633663,0.34893899344571744,0.0999999999999998,1784203734.4919362
22,200,0.35833390598273396,0.8772932213930348,0.8772932213930348,0.35833390598273396,0.10000000000000007,1784203748.089693
22,300,0.3583444634644296,0.8779588870431894,0.8779588870431894,0.3583444634644296,0.10000000000000052,1784203761.6953037
23,0,0.35737574100494385,0.8671875,0.8671875,0.35737574100494385,0.1,1784203773.089072
23,100,0.34596655318642605,0.8788675742574258,0.8788675742574258,0.34596655318642605,0.0999999999999998,1784203786.7647114
23,200,0.35237126415641745,0.8780317164179104,0.8780317164179104,0.35237126415641745,0.10000000000000007,1784203800.4431844
23,300,0.3538565231716118,0.8789970930232558,0.8789970930232558,0.3538565231716118,0.10000000000000052,1784203814.0907052
24,0,0.44793933629989624,0.828125,0.828125,0.44793933629989624,0.1,1784203825.5195296
24,100,0.3366242864049307,0.8845915841584159,0.8845915841584159,0.3366242864049307,0.0999999999999998,1784203839.1946847
24,200,0.3435683159241036,0.8843672263681592,0.8843672263681592,0.3435683159241036,0.10000000000000007,1784203852.8710005
24,300,0.3489075879816993,0.8809956395348837,0.8809956395348837,0.3489075879816993,0.10000000000000052,1784203866.4832737
25,0,0.470994770526886,0.8203125,0.8203125,0.470994770526886,0.1,1784203884.1014173
25,100,0.3429730955031839,0.8820389851485149,0.8820389851485149,0.3429730955031839,0.0999999999999998,1784203897.6888475
25,200,0.3480517682596226,0.8810634328358209,0.8810634328358209,0.3480517682596226,0.10000000000000007,1784203911.2822795
25,300,0.35198900479810974,0.8792047342192691,0.8792047342192691,0.35198900479810974,0.10000000000000052,1784203924.9253974
26,0,0.34450921416282654,0.8671875,0.8671875,0.34450921416282654,0.1,1784203936.2991097
26,100,0.34184273885618344,0.8829672029702971,0.8829672029702971,0.34184273885618344,0.0999999999999998,1784203949.9148104
26,200,0.3409497929153158,0.882929104477612,0.882929104477612,0.3409497929153158,0.10000000000000007,1784203963.5844495
26,300,0.3453392323564453,0.8814109219269103,0.8814109219269103,0.3453392323564453,0.10000000000000052,1784203977.2636285
27,0,0.3354162573814392,0.875,0.875,0.3354162573814392,0.1,1784203988.6912587
27,100,0.33958970084048734,0.8821936881188119,0.8821936881188119,0.33958970084048734,0.0999999999999998,1784204002.356726
27,200,0.34237122380021795,0.8804415422885572,0.8804415422885572,0.34237122380021795,0.10000000000000007,1784204016.0254214
27,300,0.34616141298482583,0.8802169850498339,0.8802169850498339,0.34616141298482583,0.10000000000000052,1784204029.688965
28,0,0.34849146008491516,0.859375,0.859375,0.34849146008491516,0.1,1784204041.039758
28,100,0.32980822602120957,0.8861386138613861,0.8861386138613861,0.32980822602120957,0.0999999999999998,1784204054.6427379
28,200,0.32839280641197566,0.8873600746268657,0.8873600746268657,0.32839280641197566,0.10000000000000007,1784204068.2597935
28,300,0.33759397476218467,0.8839026162790697,0.8839026162790697,0.33759397476218467,0.10000000000000052,1784204081.8745718
29,0,0.329850435256958,0.890625,0.890625,0.329850435256958,0.1,1784204093.2428188
29,100,0.3351279081094383,0.885519801980198,0.885519801980198,0.3351279081094383,0.0999999999999998,1784204106.9475574
29,200,0.3399493076759784,0.8829679726368159,0.8829679726368159,0.3399493076759784,0.10000000000000007,1784204120.6444385
29,300,0.34452741788669283,0.8814368770764119,0.8814368770764119,0.34452741788669283,0.10000000000000052,1784204134.3078701
30,0,0.486266165971756,0.859375,0.859375,0.486266165971756,0.010000000000000002,1784204152.2330086
30,100,0.23418499315434163,0.9209467821782178,0.9209467821782178,0.23418499315434163,0.010000000000000007,1784204165.892191
30,200,0.216618001720502,0.927627487562189,0.927627487562189,0.216618001720502,0.010000000000000005,1784204179.5274227
30,300,0.20312570028031784,0.9323089700996677,0.9323089700996677,0.20312570028031784,0.009999999999999933,1784204193.1546736
31,0,0.2530175447463989,0.890625,0.890625,0.2530175447463989,0.010000000000000002,1784204204.5260549
31,100,0.1434975723081296,0.9511912128712872,0.9511912128712872,0.1434975723081296,0.010000000000000007,1784204218.1550329
31,200,0.1473019920400719,0.9499766791044776,0.9499766791044776,0.1473019920400719,0.010000000000000005,1784204231.781592
31,300,0.14764084610036046,0.9498027408637874,0.9498027408637874,0.14764084610036046,0.009999999999999933,1784204245.401029
32,0,0.1086571216583252,0.9609375,0.9609375,0.1086571216583252,0.010000000000000002,1784204256.7619438
32,100,0.12127353088690503,0.961246905940594,0.961246905940594,0.12127353088690503,0.010000000000000007,1784204270.374643
32,200,0.12649884095313538,0.9581001243781094,0.9581001243781094,0.12649884095313538,0.010000000000000005,1784204283.9927444
32,300,0.12593327872331356,0.9583160299003323,0.9583160299003323,0.12593327872331356,0.009999999999999933,1784204297.6187005
33,0,0.10309813171625137,0.96875,0.96875,0.10309813171625137,0.010000000000000002,1784204309.0264711
33,100,0.11291625490873167,0.9625618811881188,0.9625618811881188,0.11291625490873167,0.010000000000000007,1784204322.6219022
33,200,0.11131958713504805,0.9625699626865671,0.9625699626865671,0.11131958713504805,0.010000000000000005,1784204336.2180066
33,300,0.11174869409876804,0.9628062707641196,0.9628062707641196,0.11174869409876804,0.009999999999999933,1784204349.8179326
34,0,0.08110321313142776,0.9765625,0.9765625,0.08110321313142776,0.010000000000000002,1784204361.191872
34,100,0.09816756106839322,0.9668162128712872,0.9668162128712872,0.09816756106839322,0.010000000000000007,1784204374.8180604
34,200,0.09749557577370115,0.966806592039801,0.966806592039801,0.09749557577370115,0.010000000000000005,1784204388.4095833
34,300,0.09891721831504689,0.9665438122923588,0.9665438122923588,0.09891721831504689,0.009999999999999933,1784204402.0046256
35,0,0.1391150951385498,0.9375,0.9375,0.1391150951385498,0.010000000000000002,1784204419.745405
35,100,0.09284559917626994,0.9695235148514851,0.9695235148514851,0.09284559917626994,0.010000000000000007,1784204433.3801148
35,200,0.09305555437371801,0.9690609452736318,0.9690609452736318,0.09305555437371801,0.010000000000000005,1784204447.044715
35,300,0.09558334596999658,0.9682049418604651,0.9682049418604651,0.09558334596999658,0.009999999999999933,1784204460.7242525
36,0,0.06268016248941422,0.9765625,0.9765625,0.06268016248941422,0.010000000000000002,1784204472.1741664
36,100,0.08543992274911097,0.9713799504950495,0.9713799504950495,0.08543992274911097,0.010000000000000007,1784204485.8277142
36,200,0.0847618699963413,0.9722092661691543,0.9722092661691543,0.0847618699963413,0.010000000000000005,1784204499.517299
36,300,0.08520387698497091,0.9718646179401993,0.9718646179401993,0.08520387698497091,0.009999999999999933,1784204513.2206461
37,0,0.09826003015041351,0.9609375,0.9609375,0.09826003015041351,0.010000000000000002,1784204524.6671853
37,100,0.07660426618070296,0.9745513613861386,0.9745513613861386,0.07660426618070296,0.010000000000000007,1784204538.318786
37,200,0.07861076750380186,0.9740360696517413,0.9740360696517413,0.07861076750380186,0.010000000000000005,1784204551.9686732
37,300,0.07882421840588714,0.9737852990033222,0.9737852990033222,0.07882421840588714,0.009999999999999933,1784204565.6328292
38,0,0.08373728394508362,0.9609375,0.9609375,0.08373728394508362,0.010000000000000002,1784204577.038597
38,100,0.06709548559888165,0.9786509900990099,0.9786509900990099,0.06709548559888165,0.010000000000000007,1784204590.6679814
38,200,0.07106991134472747,0.9769511815920398,0.9769511815920398,0.07106991134472747,0.010000000000000005,1784204604.3047113
38,300,0.0713987048975257,0.9768480066445183,0.9768480066445183,0.0713987048975257,0.009999999999999933,1784204617.9177003
39,0,0.026206418871879578,1.0,1.0,0.026206418871879578,0.010000000000000002,1784204629.2818232
39,100,0.05923955396075945,0.9813582920792079,0.9813582920792079,0.05923955396075945,0.010000000000000007,1784204642.8893812
39,200,0.06334656306927032,0.9790111940298507,0.9790111940298507,0.06334656306927032,0.010000000000000005,1784204656.4967299
39,300,0.06572665517029672,0.9781976744186046,0.9781976744186046,0.06572665517029672,0.009999999999999933,1784204670.0952244
40,0,0.10128193348646164,0.96875,0.96875,0.10128193348646164,0.010000000000000002,1784204687.9263823
40,100,0.06801903981826093,0.9780321782178217,0.9780321782178217,0.06801903981826093,0.010000000000000007,1784204701.5462184
40,200,0.06629476694399444,0.9779228855721394,0.9779228855721394,0.06629476694399444,0.010000000000000005,1784204715.1341736
40,300,0.06602307233303488,0.978171719269103,0.978171719269103,0.06602307233303488,0.009999999999999933,1784204728.7240255
41,0,0.08877944946289062,0.9609375,0.9609375,0.08877944946289062,0.010000000000000002,1784204740.0799072
41,100,0.055974810725391504,0.9809715346534653,0.9809715346534653,0.055974810725391504,0.010000000000000007,1784204753.6643746
41,200,0.05582616472644592,0.9809934701492538,0.9809934701492538,0.05582616472644592,0.010000000000000005,1784204767.2455916
41,300,0.055878454584170414,0.981156561461794,0.981156561461794,0.055878454584170414,0.009999999999999933,1784204780.8366768
42,0,0.014483383856713772,1.0,1.0,0.014483383856713772,0.010000000000000002,1784204792.1945841
42,100,0.05829948755811051,0.9803527227722773,0.9803527227722773,0.05829948755811051,0.010000000000000007,1784204805.7848868
42,200,0.056907126712450636,0.9806047885572139,0.9806047885572139,0.056907126712450636,0.010000000000000005,1784204819.3889177
42,300,0.05620558790404634,0.9808450996677741,0.9808450996677741,0.05620558790404634,0.009999999999999933,1784204832.980281
43,0,0.024319788441061974,1.0,1.0,0.024319788441061974,0.010000000000000002,1784204844.3404303
43,100,0.04847214554464168,0.9846070544554455,0.9846070544554455,0.04847214554464168,0.010000000000000007,1784204857.9238133
43,200,0.052500303686406485,0.9831700870646766,0.9831700870646766,0.052500303686406485,0.010000000000000005,1784204871.5234208
43,300,0.0549923522503075,0.9822985880398671,0.9822985880398671,0.0549923522503075,0.009999999999999933,1784204885.1723099
44,0,0.04815386235713959,0.984375,0.984375,0.04815386235713959,0.010000000000000002,1784204896.6366992
44,100,0.052506846873698255,0.981822400990099,0.981822400990099,0.052506846873698255,0.010000000000000007,1784204910.314936
44,200,0.05262570445940121,0.9823927238805971,0.9823927238805971,0.05262570445940121,0.010000000000000005,1784204923.9790485
44,300,0.05221359614295223,0.9826360049833887,0.9826360049833887,0.05221359614295223,0.009999999999999933,1784204937.6503198
45,0,0.02892439439892769,0.9921875,0.9921875,0.02892439439892769,0.0010000000000000002,1784204955.3783963
45,100,0.04181340029739802,0.9863087871287128,0.9863087871287128,0.04181340029739802,0.0010000000000000007,1784204969.0280626
45,200,0.038102526625442265,0.9878342661691543,0.9878342661691543,0.038102526625442265,0.0010000000000000007,1784204982.63501
45,300,0.03672781174513589,0.9887095099667774,0.9887095099667774,0.03672781174513589,0.0010000000000000007,1784204996.2521079
46,0,0.027720840647816658,1.0,1.0,0.027720840647816658,0.0010000000000000002,1784205007.6303115
46,100,0.027511754336001556,0.9924195544554455,0.9924195544554455,0.027511754336001556,0.0010000000000000007,1784205021.2659044
46,200,0.027399834062422242,0.9917210820895522,0.9917210820895522,0.027399834062422242,0.0010000000000000007,1784205034.9029143
46,300,0.028046893265308733,0.9915386212624585,0.9915386212624585,0.028046893265308733,0.0010000000000000007,1784205048.5520294
47,0,0.008404531516134739,1.0,1.0,0.008404531516134739,0.0010000000000000002,1784205059.9893053
47,100,0.023343591766413485,0.9939665841584159,0.9939665841584159,0.023343591766413485,0.0010000000000000007,1784205073.7157202
47,200,0.02385466787686099,0.9934701492537313,0.9934701492537313,0.02385466787686099,0.0010000000000000007,1784205087.3741326
47,300,0.024397844815335894,0.9929921096345515,0.9929921096345515,0.024397844815335894,0.0010000000000000007,1784205101.0668786
48,0,0.018884610384702682,1.0,1.0,0.018884610384702682,0.0010000000000000002,1784205112.5216687
48,100,0.026129770853399934,0.9934251237623762,0.9934251237623762,0.026129770853399934,0.0010000000000000007,1784205126.2472684
48,200,0.02319248339661689,0.994014303482587,0.994014303482587,0.02319248339661689,0.0010000000000000007,1784205139.9341338
48,300,0.024175638513967545,0.993640988372093,0.993640988372093,0.024175638513967545,0.0010000000000000007,1784205153.6368232
49,0,0.020379062741994858,0.9921875,0.9921875,0.020379062741994858,0.0010000000000000002,1784205165.069238
49,100,0.02129641699023766,0.9940439356435643,0.9940439356435643,0.02129641699023766,0.0010000000000000007,1784205178.7513433
49,200,0.022323876864911607,0.9935478855721394,0.9935478855721394,0.022323876864911607,0.0010000000000000007,1784205192.4246774
49,300,0.022237361945595554,0.9934593023255814,0.9934593023255814,0.022237361945595554,0.0010000000000000007,1784205206.0998335
50,0,0.015855975449085236,1.0,1.0,0.015855975449085236,0.0010000000000000002,1784205223.9484167
50,100,0.01990943988969568,0.9945853960396039,0.9945853960396039,0.01990943988969568,0.0010000000000000007,1784205237.5547814
50,200,0.01997565479476505,0.9945584577114428,0.9945584577114428,0.01997565479476505,0.0010000000000000007,1784205251.1634939
50,300,0.020753474975704057,0.9944455980066446,0.9944455980066446,0.020753474975704057,0.0010000000000000007,1784205264.7770588
51,0,0.026252303272485733,0.9921875,0.9921875,0.026252303272485733,0.0010000000000000002,1784205276.1360974
51,100,0.018374302159386253,0.9948174504950495,0.9948174504950495,0.018374302159386253,0.0010000000000000007,1784205289.7399824
51,200,0.019870264758008408,0.994247512437811,0.994247512437811,0.019870264758008408,0.0010000000000000007,1784205303.3426087
51,300,0.019220210409930525,0.9945494186046512,0.9945494186046512,0.019220210409930525,0.0010000000000000007,1784205316.9554741
52,0,0.006717449985444546,1.0,1.0,0.006717449985444546,0.0010000000000000002,1784205328.3393598
52,100,0.020148364020197995,0.9943533415841584,0.9943533415841584,0.020148364020197995,0.0010000000000000007,1784205341.946168
52,200,0.020045033934067435,0.9945584577114428,0.9945584577114428,0.020045033934067435,0.0010000000000000007,1784205355.567559
52,300,0.020115359198995108,0.9944196428571429,0.9944196428571429,0.020115359198995108,0.0010000000000000007,1784205369.195491
53,0,0.010213593021035194,0.9921875,0.9921875,0.010213593021035194,0.0010000000000000002,1784205380.6257286
53,100,0.01760117944311535,0.9956683168316832,0.9956683168316832,0.01760117944311535,0.0010000000000000007,1784205394.3030274
53,200,0.017327150661238834,0.9954912935323383,0.9954912935323383,0.017327150661238834,0.0010000000000000007,1784205407.982587
53,300,0.017601453227322067,0.9953799833887044,0.9953799833887044,0.017601453227322067,0.0010000000000000007,1784205421.6511426
54,0,0.0063232481479644775,1.0,1.0,0.0063232481479644775,0.0010000000000000002,1784205433.0981143
54,100,0.01626727734185239,0.9955136138613861,0.9955136138613861,0.01626727734185239,0.0010000000000000007,1784205446.7938802
54,200,0.015705331244890517,0.996113184079602,0.996113184079602,0.015705331244890517,0.0010000000000000007,1784205460.4312952
54,300,0.016380173621383616,0.9958990863787376,0.9958990863787376,0.016380173621383616,0.0010000000000000007,1784205474.0436778
55,0,0.008525928482413292,1.0,1.0,0.008525928482413292,0.0010000000000000002,1784205491.7187276
55,100,0.017420685190781212,0.9956683168316832,0.9956683168316832,0.017420685190781212,0.0010000000000000007,1784205505.3231833
55,200,0.016161888767154284,0.995918843283582,0.995918843283582,0.016161888767154284,0.0010000000000000007,1784205518.917558
55,300,0.016224228272653893,0.9959509966777409,0.9959509966777409,0.016224228272653893,0.0010000000000000007,1784205532.5251615
56,0,0.021450888365507126,0.9921875,0.9921875,0.021450888365507126,0.0010000000000000002,1784205543.8691163
56,100,0.015397196976781482,0.9965965346534653,0.9965965346534653,0.015397196976781482,0.0010000000000000007,1784205557.4558673
56,200,0.0167728567684755,0.9955690298507462,0.9955690298507462,0.0167728567684755,0.0010000000000000007,1784205571.0569205
56,300,0.016545018922627296,0.9957174003322259,0.9957174003322259,0.016545018922627296,0.0010000000000000007,1784205584.6588137
57,0,0.012917456217110157,0.9921875,0.9921875,0.012917456217110157,0.0010000000000000002,1784205596.0177877
57,100,0.014881591697564662,0.9961324257425742,0.9961324257425742,0.014881591697564662,0.0010000000000000007,1784205609.6119285
57,200,0.014860415812674447,0.996035447761194,0.996035447761194,0.014860415812674447,0.0010000000000000007,1784205623.208884
57,300,0.015133565361379489,0.9961067275747508,0.9961067275747508,0.015133565361379489,0.0010000000000000007,1784205636.7996213
58,0,0.008762262761592865,1.0,1.0,0.008762262761592865,0.0010000000000000002,1784205648.1434257
58,100,0.014497581196229646,0.9962871287128713,0.9962871287128713,0.014497581196229646,0.0010000000000000007,1784205661.7405558
58,200,0.014174019273796782,0.9963075248756219,0.9963075248756219,0.014174019273796782,0.0010000000000000007,1784205675.3625972
58,300,0.014329035803551889,0.9964700996677741,0.9964700996677741,0.014329035803551889,0.0010000000000000007,1784205688.964015
59,0,0.00593998609110713,1.0,1.0,0.00593998609110713,0.0010000000000000002,1784205700.3281205
59,100,0.012828005134303233,0.9970606435643564,0.9970606435643564,0.012828005134303233,0.0010000000000000007,1784205713.9697468
59,200,0.012903123023683455,0.9965796019900498,0.9965796019900498,0.012903123023683455,0.0010000000000000007,1784205727.579949
59,300,0.013634568820568266,0.9965220099667774,0.9965220099667774,0.013634568820568266,0.0010000000000000007,1784205741.1666918
